Task_ID,User_ID,User_Clearance,Policy_Level,Policy_Compartment,Action,Task_Difficulty,Requested_Resources,Decision,Reason,VM_ID,VM_Level,VM_Compartment,Eligible_VM_Count,Allocation_Score,In_Place_Scaled,Resource_Allocated,VM_Remaining_Resources_After,Alloc_Status_Key
203,user_L5,L5,L5,finance,read,easy,4,ALLOWED,GRANTED,vm-12,L5,finance,1,0.20787,no,4,101,alloc_status_203
204,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,-0.00824,no,3,237,alloc_status_204
205,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-02,L1,research,2,0.060405,no,3,202,alloc_status_205
206,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-15,L2,finance,2,0.06869,no,3,210,alloc_status_206
207,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-16,L3,research,2,0.192215,no,7,143,alloc_status_207
208,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.13108,no,5,154,alloc_status_208
209,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,2,0.195845,no,5,138,alloc_status_209
210,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.1096,no,3,207,alloc_status_210
211,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.1265,no,3,176,alloc_status_211
212,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.14154,no,3,169,alloc_status_212
213,user_L3,L3,L3,finance,exec,medium,9,ALLOWED,GRANTED,vm-10,L3,finance,1,0.268525,yes,9,144,alloc_status_213
214,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.23465,no,5,117,alloc_status_214
215,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.215695,no,5,96,alloc_status_215
216,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-13,L0,finance,2,-0.00243,no,2,254,alloc_status_216
217,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-02,L1,research,2,0.06628,no,3,199,alloc_status_217
218,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.072305,no,4,195,alloc_status_218
219,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-04,L3,research,2,0.19733,no,8,135,alloc_status_219
220,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,2,0.132375,no,4,158,alloc_status_220
221,user_L5,L5,L5,research,read,medium,6,ALLOWED,GRANTED,vm-06,L5,research,2,0.196675,no,6,131,alloc_status_221
222,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.115475,no,3,204,alloc_status_222
223,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.132375,no,4,172,alloc_status_223
224,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.147415,no,4,165,alloc_status_224
225,user_L3,L3,L3,finance,exec,medium,7,ALLOWED,GRANTED,vm-10,L3,finance,1,0.282625,no,7,137,alloc_status_225
226,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.24445,no,5,112,alloc_status_226
227,user_L5,L5,L5,finance,read,medium,6,ALLOWED,GRANTED,vm-12,L5,finance,1,0.225495,no,6,90,alloc_status_227
228,user_L0,L0,L0,finance,read,easy,1,ALLOWED,GRANTED,vm-01,L0,finance,2,-0.002365,no,1,236,alloc_status_228
229,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,2,0.067995,no,3,226,alloc_status_229
230,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-15,L2,finance,2,0.074565,no,3,207,alloc_status_230
231,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-16,L3,research,2,0.205915,no,7,136,alloc_status_231
232,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-05,L4,finance,2,0.140185,no,5,153,alloc_status_232
233,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,2,0.20566,no,5,133,alloc_status_233
234,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.12135,no,4,200,alloc_status_234
235,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.140235,no,4,168,alloc_status_235
236,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.15524,no,4,161,alloc_status_236
237,user_L3,L3,L3,finance,exec,medium,7,ALLOWED,GRANTED,vm-10,L3,finance,1,0.2936,no,7,130,alloc_status_237
238,user_L4,L4,L4,research,read,easy,4,ALLOWED,GRANTED,vm-11,L4,research,1,0.254265,no,4,108,alloc_status_238
239,user_L5,L5,L5,finance,read,easy,4,ALLOWED,GRANTED,vm-12,L5,finance,1,0.237245,no,4,86,alloc_status_239
240,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,-0.00043,no,3,233,alloc_status_240
241,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-02,L1,research,2,0.072155,no,3,196,alloc_status_241
242,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.080115,no,4,191,alloc_status_242
243,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-04,L3,research,2,0.21302,no,8,127,alloc_status_243
244,user_L4,L4,L4,finance,read,easy,3,ALLOWED,GRANTED,vm-17,L4,finance,2,0.140895,no,3,151,alloc_status_244
245,user_L5,L5,L5,research,read,medium,6,ALLOWED,GRANTED,vm-06,L5,research,2,0.208425,no,6,125,alloc_status_245
246,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.12916,no,3,197,alloc_status_246
247,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.148045,no,3,165,alloc_status_247
248,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.16305,no,3,158,alloc_status_248
249,user_L3,L3,L3,finance,exec,medium,8,ALLOWED,GRANTED,vm-10,L3,finance,1,0.304555,no,8,122,alloc_status_249
250,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.262075,no,5,103,alloc_status_250
251,user_L5,L5,L5,finance,read,easy,4,ALLOWED,GRANTED,vm-12,L5,finance,1,0.24507,no,4,82,alloc_status_251
252,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-13,L0,finance,2,0.001475,no,3,251,alloc_status_252
253,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,2,0.07387,no,3,223,alloc_status_253
254,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-15,L2,finance,2,0.08044,no,2,205,alloc_status_254
255,user_L3,L3,L3,research,exec,medium,9,ALLOWED,GRANTED,vm-16,L3,research,2,0.219635,no,9,127,alloc_status_255
256,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-17,L4,finance,2,0.14677,no,4,147,alloc_status_256
257,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,2,0.215475,no,5,128,alloc_status_257
258,user_L0,L0,L0,research,exec,easy,2,ALLOWED,GRANTED,vm-07,L0,research,1,0.135035,no,2,195,alloc_status_258
259,user_L1,L1,L1,finance,write,medium,5,ALLOWED,GRANTED,vm-20,L1,finance,1,0.15392,no,5,160,alloc_status_259
260,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.168925,no,4,154,alloc_status_260
261,user_L3,L3,L3,finance,exec,medium,7,ALLOWED,GRANTED,vm-10,L3,finance,1,0.3171,no,7,115,alloc_status_261
262,user_L4,L4,L4,research,read,easy,3,ALLOWED,GRANTED,vm-11,L4,research,1,0.27189,no,3,100,alloc_status_262
263,user_L5,L5,L5,finance,read,easy,4,ALLOWED,GRANTED,vm-12,L5,finance,1,0.252915,no,4,78,alloc_status_263
264,user_L0,L0,L0,finance,read,easy,1,ALLOWED,GRANTED,vm-01,L0,finance,2,0.005445,no,1,232,alloc_status_264
265,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-02,L1,research,2,0.07803,no,4,192,alloc_status_265
266,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-15,L2,finance,2,0.08438,no,2,203,alloc_status_266
267,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-04,L3,research,2,0.22871,no,7,120,alloc_status_267
268,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,2,0.15,no,4,149,alloc_status_268
269,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-06,L5,research,2,0.220175,no,4,121,alloc_status_269
270,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.138975,no,3,192,alloc_status_270
271,user_L1,L1,L1,finance,write,medium,5,ALLOWED,GRANTED,vm-20,L1,finance,1,0.163735,no,5,155,alloc_status_271
272,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.17677,no,4,150,alloc_status_272
273,user_L3,L3,L3,finance,exec,medium,7,ALLOWED,GRANTED,vm-10,L3,finance,1,0.328055,no,7,108,alloc_status_273
274,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.277765,no,5,95,alloc_status_274
275,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.260725,no,5,73,alloc_status_275
276,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-13,L0,finance,2,0.00735,no,2,249,alloc_status_276
277,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,2,0.079745,no,4,219,alloc_status_277
278,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.087925,no,3,188,alloc_status_278
279,user_L3,L3,L3,research,exec,medium,9,ALLOWED,GRANTED,vm-16,L3,research,2,0.23726,no,9,118,alloc_status_279
280,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-17,L4,finance,2,0.15458,no,4,143,alloc_status_280
281,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,2,0.22524,no,5,123,alloc_status_281
282,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.14485,no,4,188,alloc_status_282
283,user_L1,L1,L1,finance,write,medium,5,ALLOWED,GRANTED,vm-20,L1,finance,1,0.1735,no,5,150,alloc_status_283
284,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.184595,no,3,147,alloc_status_284
285,user_L3,L3,L3,finance,exec,medium,8,ALLOWED,GRANTED,vm-10,L3,finance,1,0.339045,no,8,100,alloc_status_285
286,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.287545,no,5,90,alloc_status_286
287,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.27054,no,5,68,alloc_status_287
288,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.00743,no,2,230,alloc_status_288
289,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-02,L1,research,2,0.08584,no,5,187,alloc_status_289
290,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-15,L2,finance,2,0.088285,no,3,200,alloc_status_290
291,user_L3,L3,L3,research,exec,medium,9,ALLOWED,GRANTED,vm-04,L3,research,2,0.242395,no,9,111,alloc_status_291
292,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-05,L4,finance,2,0.15781,no,5,144,alloc_status_292
293,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-06,L5,research,2,0.228035,no,4,117,alloc_status_293
294,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.15266,no,3,185,alloc_status_294
295,user_L1,L1,L1,finance,write,medium,5,ALLOWED,GRANTED,vm-20,L1,finance,1,0.183315,no,5,145,alloc_status_295
296,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.19047,no,4,143,alloc_status_296
297,user_L3,L3,L3,finance,exec,medium,8,ALLOWED,GRANTED,vm-10,L3,finance,1,0.351555,no,8,92,alloc_status_297
298,user_L4,L4,L4,research,read,easy,4,ALLOWED,GRANTED,vm-11,L4,research,1,0.297345,no,4,86,alloc_status_298
299,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.28032,no,5,63,alloc_status_299
300,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-13,L0,finance,2,0.011275,no,3,246,alloc_status_300
301,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-14,L1,research,2,0.087555,no,5,214,alloc_status_301
302,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.0938,no,4,184,alloc_status_302
303,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-16,L3,research,2,0.254885,no,8,110,alloc_status_303
304,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-17,L4,finance,2,0.16239,no,4,139,alloc_status_304
305,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,2,0.235055,no,5,118,alloc_status_305
306,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.158535,no,3,182,alloc_status_306
307,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.19313,no,3,142,alloc_status_307
308,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.19828,no,3,140,alloc_status_308
309,user_L3,L3,L3,finance,exec,medium,7,ALLOWED,GRANTED,vm-10,L3,finance,1,0.31536,yes,7,160,alloc_status_309
310,user_L4,L4,L4,research,read,easy,4,ALLOWED,GRANTED,vm-11,L4,research,1,0.30517,no,4,82,alloc_status_310
311,user_L5,L5,L5,finance,read,easy,4,ALLOWED,GRANTED,vm-12,L5,finance,1,0.29012,no,4,59,alloc_status_311
312,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.01132,no,2,228,alloc_status_312
313,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-02,L1,research,2,0.095655,no,3,184,alloc_status_313
314,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-15,L2,finance,2,0.09416,no,3,197,alloc_status_314
315,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-04,L3,research,2,0.26002,no,7,104,alloc_status_315
316,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-05,L4,finance,2,0.167625,no,5,139,alloc_status_316
317,user_L5,L5,L5,research,read,medium,6,ALLOWED,GRANTED,vm-06,L5,research,2,0.235845,no,6,111,alloc_status_317
318,user_L0,L0,L0,research,exec,easy,2,ALLOWED,GRANTED,vm-07,L0,research,1,0.16441,no,2,180,alloc_status_318
319,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.199005,no,3,139,alloc_status_319
320,user_L2,L2,L2,research,read,easy,2,ALLOWED,GRANTED,vm-09,L2,research,1,0.204155,no,2,138,alloc_status_320
321,user_L3,L3,L3,finance,exec,medium,8,ALLOWED,GRANTED,vm-10,L3,finance,1,0.32449,no,8,152,alloc_status_321
322,user_L4,L4,L4,research,read,easy,4,ALLOWED,GRANTED,vm-11,L4,research,1,0.313015,no,4,78,alloc_status_322
323,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.297945,no,5,54,alloc_status_323
324,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.01526,no,2,226,alloc_status_324
325,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,2,0.09737,no,3,211,alloc_status_325
326,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-15,L2,finance,2,0.100035,no,3,194,alloc_status_326
327,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-16,L3,research,2,0.27054,no,8,102,alloc_status_327
328,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.17025,no,5,134,alloc_status_328
329,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-18,L5,research,2,0.24487,no,4,114,alloc_status_329
330,user_L0,L0,L0,research,exec,easy,2,ALLOWED,GRANTED,vm-07,L0,research,1,0.16835,no,2,178,alloc_status_330
331,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.20488,no,4,135,alloc_status_331
332,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.208095,no,3,135,alloc_status_332
333,user_L3,L3,L3,finance,exec,medium,8,ALLOWED,GRANTED,vm-10,L3,finance,1,0.33494,no,8,144,alloc_status_333
334,user_L4,L4,L4,research,read,easy,4,ALLOWED,GRANTED,vm-11,L4,research,1,0.320825,no,4,74,alloc_status_334
335,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.307745,no,5,49,alloc_status_335
336,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-13,L0,finance,2,0.01715,no,3,243,alloc_status_336
337,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-02,L1,research,2,0.10153,no,5,179,alloc_status_337
338,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.10166,no,3,181,alloc_status_338
339,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-04,L3,research,2,0.273705,no,7,97,alloc_status_339
340,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,2,0.17744,no,4,135,alloc_status_340
341,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-06,L5,research,2,0.247595,no,5,106,alloc_status_341
342,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.172275,no,3,175,alloc_status_342
343,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.21269,no,3,132,alloc_status_343
344,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.21397,no,4,131,alloc_status_344
345,user_L3,L3,L3,finance,exec,medium,8,ALLOWED,GRANTED,vm-10,L3,finance,1,0.345405,no,8,136,alloc_status_345
346,user_L4,L4,L4,research,read,easy,4,ALLOWED,GRANTED,vm-11,L4,research,1,0.32865,no,4,70,alloc_status_346
347,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.31756,no,5,44,alloc_status_347
348,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,0.0192,no,3,223,alloc_status_348
349,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,2,0.103245,no,3,208,alloc_status_349
350,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-15,L2,finance,2,0.10591,no,3,191,alloc_status_350
351,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-16,L3,research,2,0.286215,no,8,94,alloc_status_351
352,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-17,L4,finance,2,0.180015,no,4,130,alloc_status_352
353,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-18,L5,research,2,0.25268,no,4,110,alloc_status_353
354,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.17815,no,3,172,alloc_status_354
355,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.218565,no,3,129,alloc_status_355
356,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.22178,no,3,128,alloc_status_356
357,user_L3,L3,L3,finance,exec,medium,8,ALLOWED,GRANTED,vm-10,L3,finance,1,0.355855,no,8,128,alloc_status_357
358,user_L4,L4,L4,research,read,easy,4,ALLOWED,GRANTED,vm-11,L4,research,1,0.336495,no,4,66,alloc_status_358
359,user_L5,L5,L5,finance,read,medium,6,ALLOWED,GRANTED,vm-12,L5,finance,1,0.32734,no,6,38,alloc_status_359
360,user_L0,L0,L0,finance,read,easy,1,ALLOWED,GRANTED,vm-13,L0,finance,2,0.023025,no,1,242,alloc_status_360
361,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,2,0.10912,no,4,204,alloc_status_361
362,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.107535,no,4,177,alloc_status_362
363,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-04,L3,research,2,0.28744,no,8,89,alloc_status_363
364,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,2,0.18525,no,4,131,alloc_status_364
365,user_L5,L5,L5,research,read,medium,6,ALLOWED,GRANTED,vm-06,L5,research,2,0.257395,no,6,100,alloc_status_365
366,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.184025,no,3,169,alloc_status_366
367,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.22444,no,4,125,alloc_status_367
368,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.227655,no,3,125,alloc_status_368
369,user_L3,L3,L3,finance,exec,medium,8,ALLOWED,GRANTED,vm-10,L3,finance,1,0.36632,no,8,120,alloc_status_369
370,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.34432,no,5,61,alloc_status_370
371,user_L5,L5,L5,finance,read,medium,6,ALLOWED,GRANTED,vm-12,L5,finance,1,0.33909,no,6,32,alloc_status_371
372,user_L0,L0,L0,finance,read,easy,1,ALLOWED,GRANTED,vm-13,L0,finance,2,0.024975,no,1,241,alloc_status_372
373,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-02,L1,research,2,0.111295,no,5,174,alloc_status_373
374,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-15,L2,finance,2,0.111785,no,4,187,alloc_status_374
375,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-16,L3,research,2,0.301905,no,7,87,alloc_status_375
376,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.187875,no,5,125,alloc_status_376
377,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,2,0.26049,no,5,105,alloc_status_377
378,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.1899,no,4,165,alloc_status_378
379,user_L1,L1,L1,finance,write,medium,5,ALLOWED,GRANTED,vm-20,L1,finance,1,0.23225,no,5,120,alloc_status_379
380,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.23353,no,3,122,alloc_status_380
381,user_L3,L3,L3,finance,exec,medium,7,ALLOWED,GRANTED,vm-10,L3,finance,1,0.376735,no,7,113,alloc_status_381
382,user_L4,L4,L4,research,read,easy,3,ALLOWED,GRANTED,vm-11,L4,research,1,0.35412,no,3,58,alloc_status_382
383,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.35084,no,5,27,alloc_status_383
384,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,0.025075,no,3,220,alloc_status_384
385,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,2,0.11693,no,4,200,alloc_status_385
386,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-03,L2,finance,2,0.115345,no,2,175,alloc_status_386
387,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-04,L3,research,2,0.30308,no,7,82,alloc_status_387
388,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,2,0.19306,no,4,127,alloc_status_388
389,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-06,L5,research,2,0.269145,no,4,96,alloc_status_389
390,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.197725,no,3,162,alloc_status_390
391,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.242065,no,3,117,alloc_status_391
392,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.239405,no,3,119,alloc_status_392
393,user_L3,L3,L3,finance,exec,medium,9,ALLOWED,GRANTED,vm-10,L3,finance,1,0.34443,yes,9,179,alloc_status_393
394,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.359995,no,5,53,alloc_status_394
395,user_L5,L5,L5,finance,read,easy,4,ALLOWED,GRANTED,vm-12,L5,finance,1,0.36064,no,4,23,alloc_status_395
396,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-13,L0,finance,2,0.026945,no,3,238,alloc_status_396
397,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-02,L1,research,2,0.12111,no,4,170,alloc_status_397
398,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.119285,no,4,171,alloc_status_398
399,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-16,L3,research,2,0.31559,no,7,80,alloc_status_399
400,user_L4,L4,L4,finance,read,easy,3,ALLOWED,GRANTED,vm-17,L4,finance,2,0.19764,no,3,122,alloc_status_400
401,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-18,L5,research,2,0.270305,no,4,101,alloc_status_401
402,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.2036,no,3,159,alloc_status_402
403,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.24794,no,3,114,alloc_status_403
404,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.24528,no,4,115,alloc_status_404
405,user_L3,L3,L3,finance,exec,medium,8,ALLOWED,GRANTED,vm-10,L3,finance,1,0.35448,no,8,171,alloc_status_405
406,user_L4,L4,L4,research,read,easy,3,ALLOWED,GRANTED,vm-11,L4,research,1,0.369775,no,3,50,alloc_status_406
407,user_L5,L5,L5,finance,read,easy,4,ALLOWED,GRANTED,vm-12,L5,finance,1,0.368465,no,4,19,alloc_status_407
